#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
    0.159284    -68.1287    -77.4126     89.2833    -43.7027     127.543    -2058.83     4443.49     -179.36     4305.44    -1695.24    -2934.15    -1182.41     89.6997     29.7342     17.8126     21.9253     13.1346     9.37625      104.49     2.66843     0.64511
    0.166557    -65.6622    -74.7178     93.4227    -42.9312     132.146    -2114.25      4553.3    -176.282     4420.23     -1745.9    -3039.19    -1236.88     91.3318     30.2583     18.1226     22.3118     13.3632     9.53879     104.458     2.91848    0.720903
    0.174162    -65.0109    -78.7013     97.5838    -42.4594     136.766    -2178.46     4662.96    -174.739     4535.26    -1796.88    -3145.46    -1292.34     93.8494     31.0187     18.5597     22.8725     13.6855     9.76295     104.435     3.19757    0.789824
    0.182113    -63.8712    -81.2001     101.855    -41.9316     141.521    -2240.18     4771.36    -173.056      4649.5    -1847.45     -3251.6    -1348.15     96.3869     31.7633     18.9814     23.4215     13.9965     9.97854     104.398     3.49548    0.863189
    0.190428    -60.8004    -77.1191     106.095    -41.0351      146.24    -2292.81     4877.41    -169.635      4761.8    -1897.32    -3356.97    -1404.05     98.0102     32.2414     19.2529     23.7741     14.1967     10.1165     104.344     3.80971    0.940777
    0.199123    -55.4171    -64.5993     110.054    -39.7171      150.61    -2333.88     4982.75    -164.076     4873.43    -1947.78    -3464.15    -1461.25      98.398     32.3884     19.3454     23.8824     14.2649     10.1668     104.315     4.17104     1.02987
    0.208215    -48.6913     -46.384     113.438     -38.199     154.256    -2363.22     5083.24    -157.409      4979.9    -1997.41     -3570.3    -1518.35      98.028     32.3463     19.3399     23.8515     14.2608     10.1693     104.269     4.55454      1.1246
    0.217722    -42.6973    -30.2684     116.208    -36.7931     157.122    -2392.65      5180.1    -151.268      5082.3    -2046.88    -3676.65    -1575.92      97.895     32.3752      19.375     23.8727     14.2867     10.1929      104.23     4.97932     1.22945
    0.227662    -38.8937    -22.7324     118.521     -35.637     159.408    -2434.08     5272.97    -146.504     5180.43    -2095.65    -3782.04     -1633.3     98.5907     32.6046     19.5123     24.0419     14.3879     10.2648     104.181     5.43641     1.34226
    0.238057    -36.5011    -21.2914     120.616    -34.6235     161.426    -2486.41     5364.51    -142.641     5277.29    -2144.42    -3887.86    -1691.16     99.8881     32.9594      19.707     24.3035     14.5315     10.3634     104.146     5.94806     1.46853
    0.248927    -33.5748    -17.7668      122.52    -33.5453      163.22    -2534.31     5453.14    -138.489     5371.37    -2192.27    -3992.23    -1748.58     100.954     33.2382     19.8565     24.5091     14.6417     10.4357       104.1     6.49634     1.60396
    0.260292    -29.4761    -8.84853     124.095    -32.3136     164.616    -2570.13     5538.73    -133.393     5462.36    -2239.44    -4095.66     -1805.8     101.266     33.3418     19.9184     24.5855     14.6874     10.4692     104.052     7.09608     1.75217
    0.272177     -25.263     1.18156     125.236    -31.0229     165.477    -2601.23     5621.09    -127.827     5549.85    -2286.12    -4198.43    -1862.92     101.117     33.3536     19.9394     24.5942     14.7029     10.4831      104.01     7.75409     1.91477
    0.284604    -21.8027      8.1509     125.974    -29.7942     165.841    -2636.71        5700    -122.615      5633.6    -2332.12    -4300.09    -1919.68     101.134     33.3981     19.9748      24.627      14.729     10.5039      103.97     8.47439     2.09283
    0.297598    -18.7938     13.0537     126.396    -28.6351     165.824    -2675.73     5775.91    -117.927      5714.2    -2377.36    -4400.51    -1975.98     101.485     33.4875     20.0225      24.693     14.7641     10.5284      103.93     9.26194     2.28761
    0.311186    -15.7354     18.3845     126.521    -27.4809     165.452    -2712.43     5849.16    -113.309     5792.03     -2421.9    -4499.72    -2031.82     101.796     33.5477     20.0389     24.7373     14.7763     10.5297     103.896     10.1245     2.50104
    0.325395    -12.7382     24.1026     126.345    -26.3084     164.692    -2745.56     5919.44    -108.472     5866.71    -2465.65    -4597.52    -2087.37     101.785      33.547     20.0491     24.7368     14.7838       10.54     103.864     11.0678     2.73447
    0.340252    -10.0204     29.0893     125.799    -25.1571     163.542     -2777.6     5985.98    -103.621     5937.45    -2508.27    -4693.19    -2141.39      101.61     33.5192     20.0386     24.7163      14.776     10.5359     103.824     12.0935     2.97296
    0.355787    -7.47251     33.4488     124.993    -24.0354     162.057    -2810.19     6050.06    -98.9828      6005.5    -2550.25    -4787.67    -2195.15     101.498     33.4867     20.0197     24.6923     14.7621     10.5261     103.796     13.2206      3.2676
    0.372032    -4.99805     37.6615     123.906    -22.9317     160.239    -2841.67     6110.84    -94.4763     6070.08     -2591.1    -4879.96    -2247.88     101.362     33.4265     19.9809     24.6479     14.7334      10.505     103.764      14.449     3.57192
    0.389018    -2.72642     41.4733     122.557    -21.8497     158.113    -2871.93      6169.2    -90.0171     6132.05     -2631.2    -4970.75     -2299.9     101.108     33.3426     19.9304     24.5861     14.6962     10.4783     103.741     15.7964     3.90572
     0.40678   -0.716558     44.6099     120.959    -20.7967     155.696    -2901.18     6224.56    -85.6526     6190.81    -2670.28    -5059.49    -2350.87     100.777     33.2429     19.8721     24.5126     14.6532     10.4478     103.718     17.2685     4.27058
