#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0713107    -157.162    -210.621      52.848    -52.0145     87.1024    -70.4862     242.477    0.516172     311.111    -1.94381    -4.65276    -1.59251   -0.130504     30.7713     26.3421     21.2539      18.194      15.149  -0.0867976    0.003021    0.247876
   0.0745666    -146.361    -184.669     59.9022    -50.7921     95.7448    -59.3309     248.303    0.368776     318.776    -1.79702    -4.39183    -1.53034  -0.0702532     30.9194     26.4648      21.357     18.2794      15.219  -0.0717284   0.0166909    0.274907
   0.0779712     -135.41    -158.297     66.3542    -49.5221     103.582    -48.4853     253.995    0.207843     326.096    -1.95718    -4.76768    -1.65706  -0.0226316      31.029     26.5543     21.4319     18.3412     15.2706   -0.105949 -0.00022398    0.295695
   0.0815313    -125.573    -134.654     72.2064    -48.4032     110.617    -38.4844     258.521   0.0502176     332.057     -1.8028    -4.48243     -1.5841   0.0491374     31.2396     26.7294     21.5774     18.4621     15.3708   -0.089394   0.0145679    0.326544
   0.0852539    -118.538    -118.588     77.5393    -47.5976     116.954    -31.7579      262.98  -0.0449915     337.797    -1.92056    -4.76548    -1.68154    0.076302     31.6525     27.0807     21.8625     18.7053     15.5724   -0.120309  0.00147319    0.354507
   0.0891464    -114.741    -111.138     82.6068    -47.1999     122.917    -28.0406     266.703  -0.0515575      342.69    -1.84752    -4.65098    -1.66077   0.0769549     32.3602     27.6835     22.3514     19.1211     15.9169   -0.121728  0.00623238    0.388146
   0.0932167    -114.321    -113.049     87.6869    -47.1862     128.861     -27.727     270.147   0.0566037     347.236    -1.77345     -4.5374    -1.64224   0.0208153     33.3663     28.5444     23.0463     19.7165     16.4135   -0.122266    0.012597    0.425862
   0.0974729    -116.597    -122.883     93.0717     -47.428     135.157    -30.3639     273.721    0.279103     351.872    -1.87153    -4.78554     -1.7339   -0.109887     34.6011     29.6026     23.8995     20.4467     17.0199   -0.153088 -0.000258619    0.461642
    0.101923    -119.239    -134.109     98.9548    -47.6956     142.055    -32.9424     276.863    0.560691     356.034    -1.78544    -4.64696    -1.71071   -0.268706     35.9212     30.7317      24.811     21.2266     17.6653   -0.157011  0.00392678    0.505725
    0.106577    -120.229    -141.637     105.318    -47.6828     149.537    -33.8771     279.765    0.811828     359.876    -1.67431    -4.44947     -1.6664   -0.422485     37.0873     31.7291     25.6165     21.9155     18.2382   -0.155397    0.012166    0.554438
    0.111443    -117.244    -138.712     111.919    -47.1668       157.3    -30.8406     282.531    0.938059     363.448    -1.68745     -4.4988    -1.69212    -0.52764     37.9013     32.4232     26.1786     22.3948      18.636   -0.174576   0.0081384     0.60455
    0.116531    -109.172     -121.85     118.344    -46.0573     164.826    -22.6949     284.787    0.856248     366.312    -1.71432    -4.55794    -1.71355    -0.52243     38.2537     32.7182     26.4223     22.5995      18.801   -0.197928  0.00163718    0.659704
    0.121852    -97.3748    -94.7626     124.135    -44.4798     171.533     -11.154     286.297    0.564793      368.19    -1.71348    -4.54295    -1.70501   -0.388354     38.2027     32.6652     26.3868     22.5621     18.7708   -0.213873 -0.000410164    0.719237
    0.127416    -84.1213    -63.2046      128.98    -42.7397     177.034     1.55434     286.993    0.163192     369.009    -1.66855    -4.41997    -1.65761   -0.172902     37.9814      32.465     26.2339     22.4226     18.6553   -0.224091    0.002401    0.786979
    0.133233    -72.8794     -37.085     132.824    -41.1681     181.258     11.7742     286.996   -0.182123      368.93    -1.61672    -4.27718     -1.6014   0.0254521     37.8734     32.3643     26.1594     22.3542     18.5953   -0.233789  0.00494852    0.860932
    0.139317    -66.0747      -23.46     135.919    -39.9853     184.526     17.2307     286.492   -0.309583     368.186    -1.58808     -4.1825    -1.56067   0.0962705     38.1003     32.5547      26.316     22.4857     18.7057    -0.24649  0.00607859    0.940138
    0.145678    -63.5357    -21.9282     138.685    -39.1993     187.369      18.596     285.564   -0.153489     366.912    -1.54941    -4.07461    -1.51947  -0.0210359     38.7074     33.0753     26.7354     22.8453     19.0031   -0.261034  0.00612997     1.02808
    0.152329    -63.5385    -28.0197     141.452    -38.5974     190.212     17.7217     284.303    0.197208     365.203    -1.53405     -4.0205    -1.49678   -0.285958     39.5112     33.7669     27.2906      23.323     19.3982   -0.278289  0.00518439     1.12211
    0.159284    -62.5906    -31.6358     144.327    -37.8805     193.196     18.1284     282.593    0.520661     362.924    -1.49215    -3.90763    -1.45728   -0.551054     40.2162     34.3722     27.7775     23.7411     19.7436   -0.293137  0.00459771     1.22588
    0.166557    -58.0801    -24.9456     147.075    -36.8416     196.029     21.9108     280.379    0.592126     359.984    -1.44051    -3.76294    -1.40297   -0.643055     40.5763     34.6771     28.0262     23.9517      19.917   -0.304661  0.00627438     1.34002
    0.174162    -50.5002    -9.32421     149.357    -35.5042     198.284     28.0599     277.615    0.350177     356.336      -1.344    -3.50897    -1.30917   -0.490196     40.5834     34.6736     28.0311     23.9492     19.9139   -0.310824   0.0108948     1.46591
    0.182113    -42.0436     9.17456     150.926    -34.0823      199.65      34.324     274.517  -0.0220022     352.217    -1.30385    -3.36351     -1.2434   -0.217702     40.4494     34.5484     27.9386     23.8628      19.842   -0.323089   0.0117578      1.6005
    0.190428    -35.5463     22.1709     151.833    -32.7988     200.185     38.6009     271.126    -0.24244     347.711    -1.28147     -3.2536    -1.18749  -0.0517332      40.439     34.5336     27.9314     23.8525     19.8339   -0.339186  0.00962911     1.74844
    0.199123     -32.005     26.4809      152.31    -31.7082     200.188     40.8833     267.291   -0.170813     342.671     -1.1966    -3.01852    -1.09668   -0.126615      40.635     34.7018     28.0668     23.9687     19.9298   -0.344414   0.0132681     1.91049
    0.208215    -29.4973     27.8487     152.549    -30.6963     199.905     42.7963     263.085    0.067826     337.152    -1.13529    -2.83773    -1.02476   -0.362058     40.9051     34.9364     28.2533     24.1308     20.0627   -0.353377   0.0141644      2.0869
