#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0652191    -402.873    -191.341     42.5539     3.40841     55.3128     37.5505    -6.70822    0.284615      -7.281    0.461062    0.474153  -0.0259378  -0.0565269   -0.600402      9.2646   -0.575206     8.87581     12.3241  0.00611892   0.0027812 0.000526226
   0.0681969    -417.623    -195.664     46.8681     3.80656     60.8409     41.7523    -7.71881    0.316683     -8.4482    0.519244    0.539137  -0.0249466  -0.0642352   -0.680252     9.77611   -0.651721     9.36585     13.0224   0.0072451  0.00362366  0.00107304
   0.0713107    -430.394    -197.375     51.4736     4.25074     66.7328     46.1792    -9.07675     0.35503    -9.99216    0.670966    0.774521   0.0508055  -0.0767117   -0.772164     10.3111    -0.73976     9.87842     13.7547  0.00683118  0.00238414 -0.000115556
   0.0745666    -444.159     -199.65     56.3841     4.74622     73.0065     50.9614    -10.4002    0.391398    -11.5393    0.755344    0.883174   0.0676271  -0.0866799   -0.876801     10.8727   -0.840006     10.4165     14.5281   0.0080731   0.0031625 0.000881319
   0.0779712    -460.457     -204.03      61.589     5.30321     79.6476     56.5247    -12.0737    0.431831    -13.4769    0.923324     1.14458     0.15163    -0.10076   -0.998011     11.4624    -0.95613     10.9814     15.3426  0.00792407  0.00256937 -0.000100518
   0.0815313    -476.423     -207.36     67.0936     5.92764     86.6633     62.4099    -13.7388    0.467388    -15.4561     1.02226     1.27714    0.176731    -0.11175    -1.13714     12.0795    -1.08942     11.5726     16.2013  0.00955209  0.00283722  0.00036551
   0.0852539    -490.023    -207.583     72.8755     6.62775     94.0244     68.4967    -15.7738    0.502651    -17.8587     1.20039     1.55588    0.266795   -0.125931    -1.29863     12.7221    -1.24413     12.1883     17.1002  0.00981706   0.0025128 -0.000194038
   0.0891464     -503.62     -207.29     78.9229     7.40512     101.716     75.0447    -17.9033    0.529031     -20.419     1.33833      1.7608    0.323776   -0.137215    -1.48286      13.383    -1.42064     12.8214     18.0319   0.0112309  0.00256783 -0.000455387
   0.0932167    -518.882    -208.259     85.2044     8.25789     109.699     82.5635    -20.2777    0.547798    -23.3511     1.49075     1.99437    0.394219    -0.14731    -1.69147     14.0535    -1.62048     13.4638     18.9856   0.0122228  0.00262156 -0.00024435
   0.0974729     -532.56    -207.438     91.6819     9.17222     117.921     90.6334    -22.9343    0.550113    -26.5261     1.66785     2.27595    0.487657   -0.155967     -1.9233     14.7198    -1.84259     14.1021     19.9412   0.0140364   0.0026471 -0.000574795
    0.101923    -541.304    -202.046     98.3057     10.1278     126.318     98.5572    -25.8163    0.538721    -30.0657     1.84064     2.55409    0.582465   -0.161259    -2.17409     15.3657    -2.08285     14.7209      20.877   0.0158127  0.00245467 -0.000881363
