#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0974729    -313.354    -337.239      93.825    -91.3058     158.583    -100.689     433.756    0.148472      559.16    0.879443   -0.146523    -1.29895   0.0915251     43.8952     37.5344     33.9395     29.0214     24.1548    -0.15698  0.00561545     0.51956
    0.101923    -298.156    -303.679     104.735    -90.0968     171.911     -86.841     443.731   -0.172545      572.37     1.16639    0.295084    -1.12922    0.207241     44.5616     38.0966     34.4548     29.4561     24.5139   -0.163751  0.00913895    0.567523
    0.106577    -289.202    -285.916     115.361    -89.6138     184.666    -78.6892     453.231    -0.26743     584.927     1.40393    0.622282    -1.00215    0.243311     45.6215     39.0002     35.2738     30.1547     25.0969    -0.16756   0.0159338    0.623891
    0.111443    -287.974    -286.157     125.959    -89.8894     197.445    -76.1364     461.631  -0.0467991     596.306     1.95318     1.61433    -0.61015    0.144857     47.1207     40.2815     36.4335     31.1454     25.9209   -0.183758   0.0132467    0.679857
    0.116531    -292.708    -301.417     137.414    -90.7253     211.089    -77.8431     469.283    0.503096     606.823     2.73247     3.07079    0.038789   -0.102713     48.9911     41.8848     37.8796     32.3851       26.95   -0.207557  0.00752325    0.741434
    0.121852    -299.595    -323.676     149.277    -91.7121     225.332    -81.5723     476.944     1.27659     617.344     3.30408     4.11424    0.462203    -0.45887     51.0441     43.6414     39.4653     33.7433     28.0745   -0.222402  0.00690872    0.826564
    0.127416    -304.182    -340.635     162.298    -92.3154     240.967    -82.7816     484.586     2.06099      627.62      3.7912     4.99278    0.834012   -0.843539     52.9764     45.2956      40.961     35.0223     29.1353   -0.233746   0.0102389    0.885165
    0.133233    -300.864    -340.025     176.011    -92.0195     257.369    -77.4891     491.384     2.56095     636.836     4.35906     6.07815     1.31387     -1.1281     54.4702     46.5699     42.1161     36.0076     29.9471    -0.24757     0.01161    0.967624
    0.139317    -286.743    -314.105      189.61     -90.576     273.615    -63.9186     497.202     2.51051       644.8     4.91234     7.18345     1.78769    -1.17484     55.3347     47.2977     42.7845     36.5704     30.4102   -0.261532   0.0132079     1.05745
    0.145678    -263.098    -264.687     202.534    -88.1364     288.922      -43.25     501.939     1.83354     651.245     5.53424     8.37254     2.41125   -0.919484     55.6002     47.5056     42.9898     36.7311     30.5406   -0.276034   0.0145948     1.15535
    0.152329    -235.025     -204.27     214.019    -85.2142     302.413    -20.2929     505.447    0.738496     656.093     6.21897      9.7196     3.12425   -0.434925     55.5398     47.4333     42.9431     36.6743     30.4939   -0.292754   0.0148272     1.26219
    0.159284    -209.358    -149.802      224.07    -82.4575     314.023   -0.363813     507.945   -0.327098     659.631     6.84366     11.0471     3.77838   0.0722209     55.5601     47.4324     42.9588     36.6744     30.4945   -0.309858   0.0148264     1.37886
    0.166557    -191.795    -115.546     232.998    -80.3504     324.126       12.85     509.733   -0.860775     662.126      7.4545     12.3011     4.46083    0.334639     56.0055     47.8044     43.3032     36.9621     30.7349    -0.32363   0.0167674     1.50681
    0.174162    -183.892    -105.727     241.194    -78.9856     333.236     19.0557      510.89   -0.569043     663.796      8.0385      13.416     5.08818    0.161653     56.9814     48.6413     44.0576     37.6092      31.272   -0.332942   0.0210549     1.64695
    0.182113    -181.918    -111.459     249.255    -78.0245     342.189     22.0095      511.08    0.411036     664.292      8.6303     14.6823     5.72406   -0.425216     58.2853     49.7672     45.0658     38.4797     31.9916   -0.346121   0.0232411     1.79928
    0.190428     -178.94    -115.406     257.447    -76.9126     351.343     26.7911     510.042     1.48741     663.195     9.32203     16.2259     6.47659    -1.11794     59.5166     50.8293     46.0179     39.3009     32.6678   -0.363045   0.0227134      1.9652
    0.199123    -169.198    -102.607     265.475    -75.2203     360.194     36.0051     508.213     1.91887     660.972     9.87832     17.3212     7.07515    -1.45595     60.3192     51.5118     46.6385     39.8286     33.1001   -0.370256   0.0271135     2.14766
    0.208215    -152.284    -71.4434     272.669    -72.9253     368.051     48.1276      505.43     1.36615     657.435     10.4268     18.5176     7.76719     -1.1835     60.6251     51.7542      46.875     40.0161     33.2529   -0.379913   0.0296297     2.34652
    0.217722    -132.744    -33.4086     278.724    -70.3923     374.449      59.543     502.115    0.225272     653.126     10.8797     19.6285      8.3882   -0.492127     60.7005     51.7929     46.9333     40.0459     33.2784   -0.385776   0.0334234       2.564
    0.227662    -116.389    -3.64399     283.618    -68.0336     379.396     68.2162     498.268   -0.617567     648.144     11.3631     20.6917     9.07224   0.0491604     60.8902     51.9383     47.0799     40.1584     33.3739   -0.392331   0.0370819     2.80095
    0.238057     -105.28     12.3859     287.659    -65.9747      383.26     75.6372     493.958   -0.554291     642.494     11.7609     21.6252     9.61175  -0.0184695     61.3239     52.3101     47.4153     40.4459     33.6127   -0.394796   0.0420056     3.05999
    0.248927    -96.6413     21.5648     291.186    -64.0461      386.46     84.2771     488.948    0.200723      635.95     11.9093     22.2244     9.97414   -0.606359     61.8596     52.7802     47.8295     40.8094      33.911     -0.3944   0.0477999      3.3439
    0.260292    -86.8979     33.7783     294.057    -62.0114     388.893      93.461     482.843    0.787549      627.91     12.1888     22.7768      10.344    -1.10192     62.2626       53.13     48.1411     41.0798     34.1308   -0.390826   0.0553632     3.65424
    0.272177    -75.0514     51.8536     296.195    -59.8348     390.397     100.194     476.165    0.565965     619.018     12.2377     23.1157     10.5901   -0.989658     62.4751     53.2997     48.3054      41.211     34.2369   -0.383184   0.0640907     3.99291
    0.284604    -62.2263     69.9978     297.539    -57.6281     390.899     103.344     469.102   -0.087703     609.598     12.2484     23.3415     10.8673   -0.467657      62.614     53.3983     48.4128     41.2873     34.3003   -0.373865   0.0739328     4.36359
    0.297598      -54.04     83.7189     298.096    -55.4868      390.43     105.756     461.902   -0.432181     599.956     12.2325     23.3436     10.9918   -0.192445     62.7632     53.5161     48.5282     41.3784     34.3763   -0.361192   0.0856127     4.76882
    0.311186    -45.0967     95.8557     297.993    -53.3703     389.131     111.949     454.292   -0.201804     589.753     11.9983     23.1102     10.9503   -0.420827      62.881     53.6211     48.6192     41.4596     34.4422   -0.346679   0.0988982     5.21147
    0.325395      -36.67     108.067     297.202    -51.2588         387     118.558     445.739   0.0802092     578.373      11.815      22.989     10.9718   -0.709987     62.9268     53.6639     48.6546     41.4926      34.467   -0.332538    0.111954     5.69589
    0.340252    -28.7172     119.067     295.672    -49.1652     384.052     120.898     437.497  -0.0311657       566.8     11.3957     22.2368     10.7152   -0.615863     62.9425     53.6688     48.6667     41.4969     34.4683   -0.307466    0.132851     6.22667
    0.355787    -21.6348     127.783      293.45    -47.1343     380.392     121.272     428.094   -0.287667     554.584     11.1164     21.7307     10.6091   -0.365242     62.9497     53.6632     48.6723     41.4921     34.4634    -0.28921    0.151254     6.80603
    0.372032     -14.757     136.235     290.645    -45.1212     375.999     122.954     419.226   -0.325438     542.538     10.4768     20.6243     10.1426   -0.330424     62.8873     53.6072     48.6241     41.4488     34.4268   -0.259858    0.178169     7.44088
    0.389018     -7.8715     144.945     287.328    -43.1229     370.958     126.123     409.478   -0.238421     529.495     10.0217      19.866        9.85   -0.433525     62.7559     53.4956     48.5225     41.3618     34.3538   -0.240084    0.202266     8.13383
     0.40678    -1.65286     151.917     283.347     -41.179     365.164     127.163     399.601   -0.267672     516.208     9.42916     18.8788     9.43795   -0.399082      62.601     53.3588     48.4028     41.2568     34.2646   -0.215793    0.231724     8.89202
    0.425353     3.82743     157.122     278.838    -39.2915     357.817     126.762     389.519   -0.344535     502.678     8.81068     17.7743     8.97107   -0.302841     62.4264      53.204     48.2678      41.137     34.1638   -0.189694    0.266063      9.7219
    0.444774     9.06568     162.074     273.919    -37.4406     351.734     126.991     379.214   -0.356423     488.891     8.19891     16.6738     8.46968   -0.285214     62.2021     53.0099     48.0943     40.9858     34.0383   -0.165354    0.303445     10.6297
