#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
    0.116531    -102.641     -151.23     39.2858    -46.0076     67.0635    -1466.54     3058.68     -180.09      2904.6    -1135.27    -1870.78    -688.963     74.8816     24.8221     14.8715     19.1935     11.4986     8.20875     104.716     1.43066    0.371765
    0.121852    -105.059    -162.143     44.5039    -46.5688     73.2767    -1529.32     3163.75    -182.619     3013.15    -1177.42    -1953.08    -728.623     78.2742     25.8986     15.5027     20.0247     11.9848     8.55171     104.692     1.56334    0.404754
    0.127416     -106.73    -170.961     50.2975    -46.9349     80.1817    -1591.02     3270.36    -184.405     3124.06    -1219.78    -2036.25    -778.062     81.5178     26.9194     16.1001     20.8126     12.4471     8.87721     104.673     1.71193    0.442508
    0.133233    -105.761    -172.186      56.477    -46.8233     87.5329    -1645.94     3378.56    -184.226     3237.31    -1262.86    -2121.76    -810.629     84.0294     27.7063     16.5591     21.4221     12.8031     9.12799     104.648     1.87213    0.485278
    0.139317    -101.138    -162.205     62.6706    -46.0807     94.8918    -1689.03     3486.18     -181.39     3350.47    -1305.97    -2207.99    -853.305     85.4105     28.1467     16.8186     21.7627     13.0036     9.26957     104.623     2.04753    0.530553
    0.145678    -93.2766    -141.554     68.5971    -44.7792     101.879    -1719.68     3592.24    -176.125        3462    -1349.61    -2296.02    -897.545     85.6535     28.2492      16.886     21.8423     13.0562       9.308     104.596     2.23857    0.578837
    0.152329     -83.882    -115.624     73.8761    -43.1977     108.057    -1742.45     3695.03     -169.58     3569.89    -1393.37    -2385.16    -942.738     85.2213     28.1606     16.8473      21.774     13.0263     9.29207     104.562     2.44472    0.632999
    0.159284    -75.2747    -92.0665     78.5128    -41.7046     113.383    -1765.87     3793.97    -163.359     3673.54    -1436.78    -2474.19    -988.304     84.8854     28.1118     16.8341     21.7359      13.016     9.28951     104.526     2.66903    0.691169
    0.166557    -69.4146    -77.5291     82.6371      -40.59     118.025    -1799.11     3891.15    -158.791     3775.13    -1480.85     -2565.2    -1035.25     85.3746     28.3092     16.9614     21.8884     13.1144     9.36314     104.493     2.91815    0.755715
    0.174162    -66.8804    -74.3074      86.446    -39.9261     122.238     -1845.9     3987.21     -156.29      3875.5    -1525.36    -2657.61    -1083.11     86.9983     28.8275     17.2672     22.2893     13.3509     9.52987      104.47      3.1961     0.82769
    0.182113    -66.4164    -78.6137      90.241    -39.5253     126.438    -1901.88     4081.21    -155.097     3974.12    -1569.25    -2749.16    -1131.03     89.4257     29.5564     17.6845     22.8525     13.6736     9.75498     104.435     3.49376    0.904409
    0.190428     -65.624    -82.3156     94.1563    -39.0506     130.813    -1957.39     4174.14    -153.683     4072.25     -1612.6    -2840.28    -1179.07     91.8136     30.2531     18.0782     23.3915     13.9778     9.96455     104.383     3.80894    0.985984
    0.199123    -62.4458    -77.9655       98.11    -38.2245     135.191    -2003.32     4267.83    -150.668     4171.45    -1656.67     -2933.3    -1228.43     93.3127     30.6949     18.3293     23.7331     14.1721     10.0994     104.355     4.16994     1.07939
    0.208215    -56.6838    -64.3067     101.707    -37.0027      139.15    -2034.78     4357.76    -145.726      4266.9    -1700.06    -3025.53    -1277.78      93.589     30.8103     18.4042     23.8223       14.23     10.1422     104.312     4.55441     1.17883
    0.217722    -49.9307    -46.6611     104.776     -35.612     142.436    -2058.79     4444.96    -139.869     4359.04    -1743.33     -3118.2    -1327.62     93.2029      30.765     18.3973     23.7874     14.2247     10.1446     104.275     4.97942     1.28885
    0.227662    -44.3141    -32.9281     107.268    -34.3393     145.008    -2085.93     4528.05    -134.557     4446.93    -1785.95    -3210.02    -1377.39     93.0821     30.7951     18.4325     23.8106     14.2519     10.1686     104.226     5.43588     1.40684
    0.238057    -40.6554     -26.543     109.394    -33.3033      147.11    -2123.31     4609.02    -130.509     4532.48    -1828.65    -3302.29    -1427.65      93.796     31.0255      18.569     23.9888     14.3619     10.2477     104.187     5.94565     1.53877
    0.248927     -37.974    -24.2907     111.329    -32.3916     148.962    -2166.63     4687.49    -127.229     4615.49    -1870.41     -3393.1    -1477.37     95.0435     31.3619     18.7524     24.2488     14.4992     10.3391     104.145     6.49519     1.68098
    0.260292    -34.8629     -20.375     113.024    -31.4075     150.546    -2206.74     4763.76    -123.624     4696.46    -1911.91    -3483.59    -1527.17     96.0238     31.6156     18.8876      24.445     14.6038     10.4097     104.097       7.094     1.83615
    0.272177    -30.8201    -12.3119     114.421    -30.2793      151.76    -2238.37     4837.51    -119.153     4774.83    -1952.84    -3573.39    -1576.87     96.2729     31.7038     18.9416     24.5132     14.6455     10.4391     104.053     7.75141     2.00628
    0.284604    -26.3222    -3.14499     115.471     -29.103     152.525    -2265.55     4908.56    -114.295     4850.28     -1993.3    -3662.58    -1626.51     96.1079      31.712     18.9607     24.5195     14.6603     10.4535     104.013     8.47166     2.19289
    0.297598    -23.4302     3.46864     116.125    -27.9885     152.814    -2295.53     4976.44    -109.789     4922.29    -2033.19    -3750.76    -1675.76     96.1331     31.7559      18.995     24.5535     14.6868     10.4755     103.973     9.25839     2.39678
    0.311186    -20.4744     8.17909     116.509    -26.9357     152.756    -2328.67     5041.61    -105.748     4991.41    -2072.29    -3837.58    -1724.49     96.4753     31.8393     19.0384      24.618     14.7204     10.4977     103.934     10.1192     2.61996
    0.325395    -17.6497     12.9388     116.651    -25.8816     152.371    -2361.06     5104.65    -101.742     5058.32    -2110.91    -3923.63    -1773.21      96.757     31.8913     19.0604     24.6582     14.7374     10.5073     103.902     11.0621     2.86446
    0.340252    -14.8466      18.198     116.424    -24.8164     151.632    -2389.66     5164.45    -97.5258     5121.84    -2148.55    -4007.86     -1820.6     96.7142     31.8834      19.057     24.6521     14.7348     10.5057     103.861     12.0868     3.13033
    0.355787    -12.2987     22.8683     115.964    -23.7674     150.554    -2417.15      5221.9    -93.3143     5182.83    -2185.64     -4091.1    -1867.85     96.5449     31.8559      19.046     24.6308     14.7262      10.501     103.831     13.2124     3.42246
