4.412092863191189804e-03 9.999957977410608434e-01 6.632528603076933166e-12 9.192515992737559724e-07 -1.066809322700500176e-07 2.877963847813605588e-07
4.483855948021185991e-03 9.999957293941499348e-01 6.416521072387693773e-12 9.342026820279655096e-07 -1.084168299655914068e-07 2.924764129471778017e-07
4.556786265841063742e-03 9.999956599321608852e-01 6.219711303710936098e-12 9.493969627475736593e-07 -1.101809932289123218e-07 2.972326130416392640e-07
4.630902801799736956e-03 9.999955893406574647e-01 6.009152233600615032e-12 9.648383920497892248e-07 -1.119738217639922788e-07 3.020662058591841665e-07
4.706224849841281720e-03 9.999955176009799329e-01 5.820173621177671798e-12 9.805310011780855910e-07 -1.137957756193876014e-07 3.069784940712451088e-07
4.782772017727485517e-03 9.999954446944530062e-01 5.635962039232252834e-12 9.964788558651206631e-07 -1.156473644781112412e-07 3.119706085376738987e-07
4.860564232142134018e-03 9.999953706020981992e-01 5.466651916503904575e-12 1.012686151639938168e-06 -1.175289970092773092e-07 3.170440412408112880e-07
4.939621743878320863e-03 9.999952953046278292e-01 5.344532430171965595e-12 1.029157137131273460e-06 -1.194411074182986795e-07 3.222000112504958065e-07
5.019965133110078880e-03 9.999952187824403538e-01 5.125436782836912864e-12 1.045895878475188969e-06 -1.213845311441421285e-07 3.274398555173872880e-07
5.101615314749833284e-03 9.999951410156163734e-01 4.972753524780271876e-12 1.062906957796096574e-06 -1.233594495506286439e-07 3.327649262136220254e-07
5.184593543892912840e-03 9.999950619839114152e-01 4.806957244873046085e-12 1.080194702642440500e-06 -1.253665170631408353e-07 3.381765733976363191e-07
5.268921421350671562e-03 9.999949816659473578e-01 4.657618487253784152e-12 1.097763663259506017e-06 -1.274061861257552850e-07 3.436762720003127078e-07
5.354620899273607876e-03 9.999949000424130929e-01 4.502662532031534791e-12 1.115618412448882824e-06 -1.294789823169707983e-07 3.492655958728789521e-07
5.441714286865887221e-03 9.999948170912688061e-01 4.362580180168150833e-12 1.133763578958749464e-06 -1.315854854148328068e-07 3.549456244897841426e-07
5.530224256192900478e-03 9.999947327909205486e-01 4.198015779256819969e-12 1.152203834726482257e-06 -1.337263052623569514e-07 3.607181225128172848e-07
5.620173848083187887e-03 9.999946471194238740e-01 4.107292890548705022e-12 1.170944155041932855e-06 -1.359017515584528107e-07 3.665847392216920038e-07
5.711586478126434545e-03 9.999945600544767332e-01 3.970655724406241761e-12 1.189989205608755120e-06 -1.381127001106664272e-07 3.725466108486651488e-07
5.804485942768978189e-03 9.999944715734148115e-01 3.840227127075194251e-12 1.209344011928558062e-06 -1.403596224718093419e-07 3.786054229488371919e-07
5.898896425508493718e-03 9.999943816532051999e-01 3.715409324504433825e-12 1.229013692276000727e-06 -1.426429907655715709e-07 3.847629149817227215e-07
5.994842503189408769e-03 9.999942902704400671e-01 3.602395877242087308e-12 1.249003296405628110e-06 -1.449635222187041850e-07 3.910205228081940558e-07
6.092349152400711350e-03 9.999941974013306645e-01 3.485631942749022675e-12 1.269318040620803441e-06 -1.473217395706176483e-07 3.973799812469481273e-07
6.191441755977847815e-03 9.999941030217021076e-01 3.376656323671340103e-12 1.289963173301696474e-06 -1.497183763227462395e-07 4.038428038449286513e-07
6.292146109610343568e-03 9.999940071069856051e-01 3.267463743686675279e-12 1.310944124845862125e-06 -1.521539561993479333e-07 4.104107847250102995e-07
6.394488428556942793e-03 9.999939096320695775e-01 3.156767524778842149e-12 1.332266331498607727e-06 -1.546291451533063967e-07 4.170855917129515810e-07
6.498495354469888304e-03 9.999938105718644277e-01 3.070869445800780367e-12 1.353935391088485319e-06 -1.571445141601562014e-07 4.238690807375906732e-07
6.604193962330305243e-03 9.999937099004416741e-01 2.972688674926756924e-12 1.375956872880935311e-06 -1.597008485584258593e-07 4.307628135080336467e-07
6.711611767496287149e-03 9.999936075915949463e-01 2.873487472534178899e-12 1.398336532110213789e-06 -1.622987505712508874e-07 4.377687094583510317e-07
6.820776732865685421e-03 9.999935036186918813e-01 2.783937454223631961e-12 1.421080218721389440e-06 -1.649388714036941034e-07 4.448885993206798004e-07
6.931717276155407136e-03 9.999933979546665741e-01 2.689170837402343028e-12 1.444193815635680848e-06 -1.676219528884887266e-07 4.521242462677954466e-07
7.044462277299036630e-03 9.999932905761329538e-01 2.604900011792778292e-12 1.467683370723723975e-06 -1.703486471853255701e-07 4.594776369237898915e-07
7.159041085964888522e-03 9.999931814469645852e-01 2.526006698608397635e-12 1.491554997126906665e-06 -1.731196520900725962e-07 4.669506558471916892e-07
7.275483529196232965e-03 9.999930705428073940e-01 2.442326322197913612e-12 1.515814893423489878e-06 -1.759357582533135576e-07 4.745452117090223914e-07
7.393819919175865889e-03 9.999929578347912518e-01 2.368297576904296321e-12 1.540469397216796560e-06 -1.787976182823180679e-07 4.822633304815291129e-07
7.514081061116969704e-03 9.999928432935765166e-01 2.290630340576171302e-12 1.565524887886292764e-06 -1.817060477132796796e-07 4.901069297485349961e-07
7.636298261282242067e-03 9.999927268893462617e-01 2.200791910290717562e-12 1.590987874557003094e-06 -1.846618226627259950e-07 4.980780971889494422e-07
7.760503335133571261e-03 9.999926085917988372e-01 2.147321701049804031e-12 1.616865104553222178e-06 -1.876655418577193634e-07 5.061790810337065629e-07
7.886728615614155974e-03 9.999924883701393208e-01 2.209279646499409062e-12 1.643163171174197956e-06 -1.907181918138861183e-07 5.144117289037703707e-07
8.015006961565405291e-03 9.999923661930719687e-01 2.015562057495116568e-12 1.669888979581832472e-06 -1.938204816770553209e-07 5.227782570915221253e-07
8.145371766280745662e-03 9.999922420287922220e-01 1.955490522086619881e-12 1.697049516803740945e-06 -1.969731756896972118e-07 5.312809754028319487e-07
8.277856966198472027e-03 9.999921158449786018e-01 1.885777143761515335e-12 1.724651788839339773e-06 -2.001771866970061733e-07 5.399219581251143255e-07
8.412497049736117685e-03 9.999919876087831616e-01 1.827144622802734120e-12 1.752703014032363533e-06 -2.034333010644912350e-07 5.487034347886069432e-07
8.549327066268383804e-03 9.999918572868240485e-01 1.770175397396087137e-12 1.781210518753051280e-06 -2.067423309822082009e-07 5.576278193995950727e-07
8.688382635251184691e-03 9.999917248451762886e-01 1.715232878923415789e-12 1.810181676389693672e-06 -2.101052053031920986e-07 5.666973560438154822e-07
8.829699955494091715e-03 9.999915902493636821e-01 1.661880528554319849e-12 1.839624076040267543e-06 -2.135227265720366973e-07 5.759144255839584744e-07
8.973315814583519498e-03 9.999914534643487007e-01 1.611175537109374513e-12 1.869545327024459398e-06 -2.169958786754607597e-07 5.852813742917774576e-07
9.119267598459298088e-03 9.999913144545239385e-01 1.558132171630859023e-12 1.899953250818252091e-06 -2.205255013141631589e-07 5.948007104582785341e-07
9.267593301146882789e-03 9.999911731837030082e-01 1.499526500701903919e-12 1.930855763838640706e-06 -2.241125438366233885e-07 6.044748282909093921e-07
9.418331534647951184e-03 9.999910296151113265e-01 1.461915969848632361e-12 1.962260904298781866e-06 -2.277578714027404253e-07 6.143064019174574045e-07
9.571521538991866265e-03 9.999908837113754556e-01 1.414947509765624756e-12 1.994176842922210046e-06 -2.314625164794921205e-07 6.242978384981153974e-07
9.727203192450536648e-03 9.999907354345148880e-01 1.368865966796874605e-12 2.026611890922545869e-06 -2.352274083023070816e-07 6.344517947859762345e-07
9.885417021919572569e-03 9.999905847459306107e-01 1.327576637268066070e-12 2.059574489662169956e-06 -2.390535233606993799e-07 6.447709180305896592e-07
1.004620421346812641e-02 9.999904316063961129e-01 1.286668777465820064e-12 2.093073244045257238e-06 -2.429418621292113902e-07 6.552578894243238263e-07
1.020960662306046561e-02 9.999902759760468385e-01 1.244602203369140386e-12 2.127116830696105434e-06 -2.468934524946212213e-07 6.659154181577114717e-07
1.037566678745185933e-02 9.999901178143704161e-01 1.203193664550781010e-12 2.161714135734557682e-06 -2.509093044738769015e-07 6.767463169253243071e-07
1.054442793526168959e-02 9.999899570801941140e-01 1.163692474365234076e-12 2.196874157135009265e-06 -2.549904742698668753e-07 6.877533459749219638e-07
1.071593399822671176e-02 9.999897937316778451e-01 1.127341687679290474e-12 2.232606072498320941e-06 -2.591379926204680963e-07 6.989394580233095822e-07
1.089022962263729889e-02 9.999896277262982913e-01 1.090210415422916095e-12 2.268919135986327571e-06 -2.633529927434920500e-07 7.103074787476954866e-07
1.106736018095973335e-02 9.999894590208425749e-01 1.054083146154880295e-12 2.305822830121993529e-06 -2.676365434131621704e-07 7.218604045882521691e-07
1.124737178364751920e-02 9.999892875713938256e-01 1.024856567382812191e-12 2.343326781091689334e-06 -2.719897259006499713e-07 7.336012905942199487e-07
1.143031129114479259e-02 9.999891133333217441e-01 9.918785095214841325e-13 2.381440702440261283e-06 -2.764137419462203362e-07 7.455330877075193756e-07
1.161622632608501869e-02 9.999889362612692789e-01 9.573936462402342074e-13 2.420174544622420686e-06 -2.809097026500701225e-07 7.576589917345044768e-07
1.180516528568804902e-02 9.999887563091423015e-01 9.393340183431974766e-13 2.459538390186309181e-06 -2.854787772703170092e-07 7.699821081218717758e-07
1.199717735435884385e-02 9.999885734300963946e-01 8.969593048095701282e-13 2.499542472571592094e-06 -2.901221744403838159e-07 7.825056582901475455e-07
1.219231251649110712e-02 9.999883875765264163e-01 8.676942437887189972e-13 2.540197200459554181e-06 -2.948410868749617747e-07 7.952329104030503335e-07
1.239062156947916271e-02 9.999881987000512895e-01 8.447837829589841482e-13 2.581513240752870346e-06 -2.996367275962828596e-07 8.081672250976560783e-07
1.259215613694150866e-02 9.999880067515038995e-01 8.199198544025419042e-13 2.623501191158294086e-06 -3.045103749149590059e-07 8.213118518791643793e-07
1.279696868215940940e-02 9.999878116803444517e-01 7.891941070556638598e-13 2.666172043306070595e-06 -3.094632979602813203e-07 8.346702887781856144e-07
1.300511252173409266e-02 9.999876134369303227e-01 7.683563232421873474e-13 2.709537039483803469e-06 -3.144967634048460949e-07 8.482460047210452655e-07
1.321664183946605169e-02 9.999874119690922436e-01 7.439899444580076468e-13 2.753607321602448341e-06 -3.196120685367583452e-07 8.620425859241483773e-07
1.343161170046015991e-02 9.999872072243853882e-01 7.206344604492186068e-13 2.798394349171555836e-06 -3.248106295280455937e-07 8.760634792098996794e-07
1.365007806546013856e-02 9.999869991495117239e-01 6.955337524414061193e-13 2.843909850756927639e-06 -3.300937061033247945e-07 8.903124656267163734e-07
1.387209780541620238e-02 9.999867876903069108e-01 6.721973419189451249e-13 2.890165638544889470e-06 -3.354627231502532078e-07 9.047931800576520655e-07
1.409772871628967028e-02 9.999865727917250924e-01 6.508255004882811127e-13 2.937173837464133693e-06 -3.409190386209486991e-07 9.195094469251630629e-07
1.432702953409830879e-02 9.999863543978254610e-01 6.297588348388670427e-13 2.984946476312018171e-06 -3.464641221961974116e-07 9.344650853185651615e-07
1.456005995020649355e-02 9.999861324517570482e-01 6.095886230468748545e-13 3.033496180224067702e-06 -3.520993716869353336e-07 9.496639736217258436e-07
1.479688062686396362e-02 9.999859068957447361e-01 5.939865112304685834e-13 3.082835556815944048e-06 -3.578262668161391439e-07 9.651100732831951868e-07
1.503755321299737706e-02 9.999856776710730477e-01 5.743048605093157069e-13 3.132977399568713354e-06 -3.636463212766646236e-07 9.808073804016110150e-07
1.528214036025870096e-02 9.999854447180722694e-01 5.516962707042692571e-13 3.183934771560787214e-06 -3.695610476207732100e-07 9.967600031219718949e-07
1.553070573933460104e-02 9.999852079761013535e-01 5.403995513916014695e-13 3.235720994380271972e-06 -3.755719341754912458e-07 1.012972129889607250e-06
1.578331405652117284e-02 9.999849673835337072e-01 5.213529057800768527e-13 3.288349480752981215e-06 -3.816805920925139350e-07 1.029447932761072933e-06
1.604003107056820032e-02 9.999847228814159328e-01 5.031013488769529966e-13 3.341833898626337943e-06 -3.878886259279250202e-07 1.046191680950164641e-06
1.630092360979740196e-02 9.999844743988079987e-01 4.899120330810545981e-13 3.396188306907355162e-06 -3.941976029453276857e-07 1.063207814021110192e-06
1.656605958949914498e-02 9.999842218746440858e-01 4.728317260742186294e-13 3.451426698252014082e-06 -4.006092151174544554e-07 1.080500632088660881e-06
1.683550802961202367e-02 9.999839652431891102e-01 4.563236236572264538e-13 3.507563520068473198e-06 -4.071250804950668423e-07 1.098074782260894533e-06
1.710933907269014329e-02 9.999837044376386208e-01 4.438591003417967689e-13 3.564613452271944821e-06 -4.137469330090544125e-07 1.115934751985549665e-06
1.738762400216250364e-02 9.999834393901020357e-01 4.287910461425779976e-13 3.622591225484131936e-06 -4.204764821129514869e-07 1.134085225999831923e-06
1.767043526088946798e-02 9.999831700315842120e-01 4.131698608398436304e-13 3.681511986511565013e-06 -4.273155015087126648e-07 1.152530886092304988e-06
1.795784647002095918e-02 9.999828962919684594e-01 4.023265838623045913e-13 3.741391100570640366e-06 -4.342657209796904522e-07 1.171276562186836846e-06
1.824993244816152521e-02 9.999826180998515612e-01 3.894424438476561350e-13 3.802244118867498899e-06 -4.413289941425322446e-07 1.190327150909423571e-06
1.854676923084698503e-02 9.999823353831049921e-01 3.774929046630858537e-13 3.864086838091972417e-06 -4.485071489610671018e-07 1.209687577667235990e-06
1.884843409033795311e-02 9.999820480679917356e-01 3.665161132812498892e-13 3.926935438554725747e-06 -4.558020380830763823e-07 1.229362912784576093e-06
1.915500555573527997e-02 9.999817560797197302e-01 3.544235229492186597e-13 3.990806224433562814e-06 -4.632155822696684526e-07 1.249358249228477092e-06
1.946656343342262341e-02 9.999814593422825526e-01 3.429603576660155620e-13 4.055715843842401329e-06 -4.707497037696837361e-07 1.269678800457000387e-06
1.978318882784164262e-02 9.999811577784351035e-01 3.323690965771674308e-13 4.121681198392978869e-06 -4.784063466520308092e-07 1.290329875086627552e-06
2.010496416260498104e-02 9.999808513096772877e-01 3.225135803222655506e-13 4.188719442237808130e-06 -4.861875311326979600e-07 1.311316826434515084e-06
2.043197320195270367e-02 9.999805398562322534e-01 3.116703033447265116e-13 4.256848016591279985e-06 -4.940952787170408994e-07 1.332645094682931593e-06
2.076430107255774690e-02 9.999802233370255200e-01 3.015613555908202594e-13 4.326084682300193652e-06 -5.021316213989256920e-07 1.354320302141666105e-06
2.110203428568595621e-02 9.999799016696637732e-01 2.905368804931639788e-13 4.396447419010139109e-06 -5.102986872301100644e-07 1.376348008894920100e-06
2.144526075971667570e-02 9.999795747704132154e-01 2.828311920166014755e-13 4.467954612439266558e-06 -5.185985725240706199e-07 1.398734007708549263e-06
