#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7          b8          b9         b10
   0.0852539     -122.63    -201.313    -1.63585    -45.4811     16.3637     2592.11    -5209.91    -175.414     -5369.9     2881.71     6101.99     1850.61     61.3413     20.3508     12.1939     15.9491     9.55647     6.82309     104.856    0.772317    0.203138
   0.0891464    -117.554    -186.997     3.01197    -44.9174     22.1779     2561.09    -5115.81    -173.206    -5274.53     2847.43     6039.61     1835.26      62.165       20.63     12.3631     16.1672     9.68843     6.91729      104.85    0.845942    0.222027
   0.0932167    -112.715    -173.399     7.54015    -44.3896     27.7938     2529.25    -5021.29    -171.119    -5178.73     2812.35     5975.18     1819.16     63.0695     20.9389     12.5509       16.41     9.83625     7.02466     104.844    0.929719    0.244597
   0.0974729     -109.02    -163.393     11.9459    -44.0343     33.2053     2493.32    -4925.75    -169.717    -5081.83     2776.15     5908.02     1802.13     64.2506     21.3365      12.791     16.7216     10.0244     7.15902      104.81     1.00249    0.263445
    0.101923    -106.695    -157.364     16.3579    -43.9611     38.5777     2454.09    -4829.92    -169.445    -4984.49     2739.45     5839.42     1784.54     65.9418     21.8979     13.1277     17.1616     10.2876     7.34673       104.8     1.09963    0.288596
    0.106577    -106.391    -157.805     20.8846    -44.1967      44.052     2407.76    -4733.09    -170.433    -4885.85     2702.04     5768.95     1766.27     68.2209     22.6444     13.5728     17.7467     10.6371     7.59565     104.796     1.20974    0.317807
    0.111443    -107.585    -163.163     25.6586    -44.6697     49.8002      2355.6    -4634.43    -172.421    -4784.89     2663.69     5696.05     1747.13     71.0093     23.5471     14.1078     18.4549     11.0572     7.89391     104.771     1.31712    0.346301
    0.116531    -109.287    -170.486     30.7885    -45.2168     55.9668     2300.55    -4534.04     -174.76     -4681.6     2624.63     5621.16     1727.24     74.0853     24.5341     14.6906     19.2276     11.5132     8.21674      104.74     1.43208     0.37628
    0.121852    -110.559    -177.324     36.3169    -45.6038     62.6107     2244.26    -4432.22    -176.509    -4576.23     2585.07     5544.66     1706.68     77.0684     25.4833     15.2476     19.9715     11.9497     8.52498     104.716     1.56309    0.410498
    0.127416    -109.595    -177.626     42.1507    -45.6027     69.6178     2194.02    -4329.46    -176.707    -4469.34     2545.05     5466.63     1685.44     79.5101     26.2591     15.7049     20.5795     12.3081     8.77811     104.697     1.71153    0.449073
    0.133233    -105.764    -169.393     48.0711    -45.0803     76.7117     2152.06    -4226.59    -174.762    -4361.96      2504.6     5387.02     1663.51     81.0763     26.7644      16.003     20.9746     12.5417     8.94387     104.677     1.87317    0.491392
    0.139317    -99.3256    -153.224     53.8268    -44.0766      83.572     2118.35     -4124.5    -170.789    -4255.26      2463.7     5305.84     1640.87     81.7339     26.9933     16.1442      21.155     12.6516     9.02304     104.653     2.04835    0.537347
    0.145678    -91.1957     -131.42     59.1887    -42.8051      89.905     2091.93    -4024.07    -165.656    -4150.36     2422.42     5223.21     1617.57     81.8208     27.0559     16.1905      21.204     12.6887      9.0518     104.625      2.2381    0.587075
    0.152329    -83.6791    -111.534     64.0587    -41.5711     95.5846     2064.14    -3925.69     -160.64    -4047.75     2380.76     5139.22     1593.65     81.9332     27.1336     16.2477     21.2649     12.7335     9.08786     104.592      2.4441    0.641012
    0.159284    -78.2774    -98.4085      68.519    -40.6266     100.716      2029.6    -3829.15    -156.852    -3947.15     2338.82     5054.05     1569.19     82.6603      27.398     16.4122      21.472     12.8624     9.18159     104.559     2.66932    0.700195
    0.166557    -75.3973    -93.5299     72.7636    -40.0501      105.55     1986.27    -3733.89    -154.694    -3847.81     2296.67     4967.95     1544.27     84.2834     27.9222     16.7229     21.8829     13.1059      9.3549      104.53     2.91908    0.766126
    0.174162    -74.5336    -95.8289      77.003    -39.7033     110.363      1933.9    -3639.32    -153.621    -3748.88     2254.44     4881.12     1518.94     86.5828     28.6314     17.1345     22.4388     13.4285     9.58053     104.507     3.19689    0.838864
    0.182113    -73.4097     -97.631     81.3107    -39.3005     115.255     1881.72    -3544.88     -152.39    -3649.69     2211.98     4793.25     1493.11     88.8824     29.3255      17.533     22.9827     13.7408     9.79863     104.474      3.4946    0.916832
    0.190428    -70.2942    -92.9687     85.5786    -38.5856     120.096     1837.39    -3451.03    -149.804     -3550.8     2169.33      4704.4     1466.78      90.449     29.8021     17.8078     23.3562      13.956     9.94856     104.424     3.81038    0.999566
    0.199123    -65.0232    -81.0711      89.619    -37.5115     124.647      1802.8    -3359.38    -145.561    -3454.05     2126.97     4615.61     1440.25     91.0318     30.0071     17.9334     23.5169     14.0546       10.02     104.397     4.17056     1.09394
    0.208215    -58.5021    -64.4338     93.2048    -36.2577     128.618     1776.13    -3270.13    -140.431    -3359.89     2084.56     4526.14     1413.32      91.003     30.0524     17.9741     23.5524     14.0865     10.0467     104.353      4.5544     1.19453
    0.217722    -52.9722    -51.0999     96.3133    -35.0881     131.977     1746.53    -3183.86     -135.67    -3269.01     2042.37     4436.64     1386.21     91.1563     30.1526     18.0464     23.6309     14.1431     10.0915     104.316     4.97879     1.30581
    0.227662    -49.2905    -44.3874     99.0581    -34.1251     134.872     1708.57    -3099.89    -131.947    -3180.56      2000.3     4346.94     1358.86     91.9694     30.4187      18.205     23.8394     14.2675     10.1792     104.269     5.43624     1.42564
    0.238057    -46.4698    -40.8368     101.591    -33.2811     137.502      1667.2    -3018.42    -128.899    -3094.59      1958.9      4258.2     1331.67     93.2618     30.7913      18.415     24.1316      14.432     10.2936     104.235     5.94681      1.5594
    0.248927    -43.4979    -36.9902     103.924    -32.3715     139.889     1625.72    -2937.79    -125.579    -3009.36     1917.17     4168.33     1303.95     94.3464     31.0963     18.5844     24.3703     14.5648     10.3832     104.189     6.49501     1.70316
    0.260292    -39.4422    -28.8461     105.974    -31.3131      141.93     1592.38    -2859.79    -121.461     -2926.8     1876.09     4079.38     1276.38      94.792     31.2438     18.6728     24.4861      14.634     10.4347     104.141     7.09438      1.8604
    0.272177    -35.0582    -19.0043     107.651    -30.1888     143.508     1563.82    -2784.68    -116.929     -2847.3      1835.5      3991.1     1248.86     94.8396     31.3038     18.7189     24.5331     14.6702     10.4614     104.098     7.75165     2.03283
    0.284604    -31.3885     -11.811     108.962    -29.1156     144.633     1532.16    -2712.42    -112.667    -2770.87     1795.43     3903.57     1221.43     95.0238     31.3918     18.7779     24.6021     14.7164     10.4961     104.056      8.4709     2.22158
    0.297598    -28.1565    -6.23266     109.969    -28.1062     145.385     1498.94    -2642.73    -108.826    -2697.14     1755.91     3816.87     1194.14     95.4923      31.525     18.8528     24.7065     14.7751     10.5374     104.015     9.25713     2.42788
    0.311186    -25.0532    -1.19168     110.697    -27.0961     145.801     1465.49    -2575.53    -105.015    -2625.99     1717.03     3731.21     1167.06     95.9155     31.6324     18.9097     24.7906     14.8197     10.5671     103.977     10.1181     2.65397
    0.325395    -21.8568     4.62555     111.132    -26.0565      145.89     1435.22    -2510.93    -100.979    -2557.56      1678.8     3646.65     1140.21     96.0397     31.6765     18.9365     24.8251     14.8407     10.5822     103.942     11.0595     2.90124
    0.340252    -18.8005     10.4222     111.251    -25.0249     145.544     1407.27    -2448.92       -96.9    -2491.89     1641.16      3563.1     1113.57     96.0074      31.689     18.9489      24.835     14.8505     10.5905     103.898     12.0828     3.17023
    0.355787    -16.0502     15.0117     111.091    -24.0192     144.888     1377.93    -2389.76    -92.9938    -2429.25     1604.37     3481.12     1087.32     96.0341     31.7004     18.9561     24.8439     14.8561     10.5939     103.866     13.2076     3.46582
    0.372032    -13.3706     19.4932     110.658    -23.0276     143.908     1349.51    -2333.03    -89.1857    -2369.19     1568.25     3400.36     1061.38     96.0381     31.6891     18.9469      24.835     14.8489     10.5887     103.828     14.4321     3.78789
    0.389018    -10.8562     23.7007     109.968    -22.0478     142.622     1322.59    -2279.04    -85.3872    -2312.01     1533.03     3321.32     1035.89     95.9216     31.6512     18.9241     24.8054      14.831     10.5758     103.799     15.7758     4.14132
     0.40678    -8.55058     27.3762     109.028    -21.0879      141.04     1296.19    -2227.59    -81.6457    -2257.55     1498.61     3243.86     1010.82     95.7235     31.5944     18.8915     24.7608     14.8054     10.5578     103.771     17.2435     4.52757
    0.425353    -6.40143     30.7192     107.857    -20.1464     139.185     1270.77    -2178.65    -78.0059    -2205.77     1465.04     3168.07      986.22     95.4921     31.5186      18.846     24.7014     14.7698     10.5323     103.745     18.8483     4.94988
    0.444774    -4.37173     33.7605     106.468    -19.2293     137.074     1245.98    -2132.18    -74.4471    -2156.61     1432.36     3094.05     962.115      95.198     31.4203      18.787     24.6244     14.7236     10.4992      103.72      20.603     5.41181
    0.465082    -2.52609     36.4337     104.871     -18.333     134.723     1222.08    -2088.12      -70.97    -2110.02     1400.56     3021.84     938.531     94.8336     31.3023     18.7165     24.5319     14.6683     10.4602     103.695     22.5215     5.91717
    0.486317   -0.861235     38.6514     103.097    -17.4617      132.17     1199.03    -2046.47    -67.5907       -2066     1369.72     2951.59     915.522     94.4256     31.1698     18.6377     24.4281     14.6066     10.4158      103.68     24.6218     6.47019
    0.508521    0.700626     40.6928     101.094     -16.614     129.342     1176.73    -2007.07    -64.3058    -2024.38     1339.77     2883.21     893.064     93.9585     31.0312     18.5588     24.3195     14.5448      10.373     103.664     26.9179     7.07494
     0.53174     2.08178     42.3157     99.0554    -15.7922     126.445     1155.26    -1969.92    -61.1207    -1985.15     1310.78     2816.85     871.209     93.4422     30.8471     18.4442     24.1752     14.4549     10.3072     103.652     29.4281     7.73574
    0.556018     3.33175     43.6422     96.8197    -14.9966     123.417     1134.51    -1934.91    -58.0377    -1948.21     1282.73     2752.47     849.959     92.8711     30.6594     18.3325     24.0281     14.3674      10.245     103.641     32.1785     8.45964
    0.581405     4.45041     44.7451     94.4667    -14.2323     120.208     1114.65    -1901.97    -55.0578    -1913.48     1255.62     2690.13     829.327     92.2535     30.4563     18.2117     23.8689     14.2727     10.1769     103.634     35.1843     9.25207
    0.607951     5.41757     45.4619     92.0112    -13.4857     116.887      1095.4    -1871.02    -52.1835    -1880.87     1229.46     2629.81     809.322     91.5894     30.2375     18.0803     23.6974     14.1699     10.1036     103.628      38.472     10.1177
    0.635709     6.31117     46.0558     89.4672    -12.7708     113.472     1076.98    -1841.97    -49.4138    -1850.28     1204.24     2571.53     789.953     90.8783     30.0032     17.9399     23.5138     14.0597     10.0261     103.622     42.0676     11.0642
    0.664735     7.01629     46.2634      86.847    -12.0829     109.976     1059.29     -1814.7    -46.7498     -1821.6     1179.93     2515.25     771.206     90.1219     29.7531     17.7896     23.3178     13.9419     9.94106     103.615     45.9985     12.0983
    0.695086     7.67805     46.3446     84.1729    -11.4214     106.429      1042.1    -1789.06      -44.19    -1794.66     1156.47     2460.85     753.057     89.3269     29.4881      17.631     23.1101     13.8176     9.85305     103.608     50.2903     13.2255
    0.726822     8.19533     46.1634     81.4056    -10.7828     102.778     1025.46    -1764.58    -41.7274    -1768.99     1133.62     2407.82     735.355     88.4629     29.1917       17.45     22.8778     13.6758     9.75015     103.567     54.9472     14.4399
    0.760008     8.52853     45.4969     78.4467     -10.155     98.9022     1008.14     -1739.7    -39.3366    -1743.05     1110.41     2354.17     717.502     87.4086     28.8007     17.2001     22.5714     13.4799     9.60433     103.392     59.9052     15.7025
    0.794709     8.76851     44.4901     74.9324    -9.50084     94.3495     987.147    -1709.21    -36.9334     -1711.7     1083.61     2293.13     697.476     86.0529     28.2166     16.8085     22.1137      13.173     9.37099     102.748     64.8434     16.8547
    0.830994     8.49645     41.9139       70.06    -8.73562        88.1     954.225    -1659.11    -34.2948    -1661.03     1044.55     2206.59     669.843     83.5347     27.0415     16.0071     21.1934     12.5449     8.88847     100.708     68.8005     17.5259
